country.name,country.code,region.name,region.code,year,month,indicator.name,indicator.code,value
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Fatalities from conflict,fatal,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Civilian fatalities from conflict,fatal_civil,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Highest number of fatalities from a single event,max_fatal,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Events with violence against civilians,events_civil,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Battles,events_battle,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Events involving military,events_military,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Events involving islamists,events_islamic,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Rolling sum of fatalities going back 1 year,fatal_rolling,19
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Violent events per area of administrativ region,conflict_intensity,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Population in food insecurity phases 3-5,pop_phase35,43837
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Prevalence of underweight in children,underweight_children,0.12300000000000001
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Mortality rate among children under 5,mortality_children,138.7
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,Gini coefficient in income,gini_income,0.38
Burkina Faso,BFA,Centre-Sud,BF51,2020,7,3 month mean of the vegetation health index,vegetation_health,0.5496666666666666
Burkina Faso,BFA,Est,BF52,2020,7,Area,adm1.area,47649.3568622899
Burkina Faso,BFA,Est,BF52,2020,7,Population,adm1.pop,1834166
Burkina Faso,BFA,Est,BF52,2020,7,Number of internally displaced people,idp,65348
Burkina Faso,BFA,Est,BF52,2020,7,Fatalities from conflict,fatal,25
Burkina Faso,BFA,Est,BF52,2020,7,Civilian fatalities from conflict,fatal_civil,14
Burkina Faso,BFA,Est,BF52,2020,7,Highest number of fatalities from a single event,max_fatal,7
Burkina Faso,BFA,Est,BF52,2020,7,Events with violence against civilians,events_civil,10
Burkina Faso,BFA,Est,BF52,2020,7,Battles,events_battle,4
Burkina Faso,BFA,Est,BF52,2020,7,Events involving military,events_military,3
Burkina Faso,BFA,Est,BF52,2020,7,Events involving islamists,events_islamic,7
Burkina Faso,BFA,Est,BF52,2020,7,Rolling sum of fatalities going back 1 year,fatal_rolling,351
Burkina Faso,BFA,Est,BF52,2020,7,Violent events per area of administrativ region,conflict_intensity,2.938129897631361e-4
Burkina Faso,BFA,Est,BF52,2020,7,Population in food insecurity phases 3-5,pop_phase35,559927
Burkina Faso,BFA,Est,BF52,2020,7,Prevalence of underweight in children,underweight_children,0.214
Burkina Faso,BFA,Est,BF52,2020,7,Mortality rate among children under 5,mortality_children,197.8
Burkina Faso,BFA,Est,BF52,2020,7,Gini coefficient in income,gini_income,0.22
Burkina Faso,BFA,Est,BF52,2020,7,3 month mean of the vegetation health index,vegetation_health,0.5795555555555555
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Area,adm1.area,25337.348846065644
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Population,adm1.pop,2190829
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Number of internally displaced people,idp,11394
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Fatalities from conflict,fatal,1
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Civilian fatalities from conflict,fatal_civil,1
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Highest number of fatalities from a single event,max_fatal,1
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Events with violence against civilians,events_civil,1
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Battles,events_battle,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Events involving military,events_military,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Events involving islamists,events_islamic,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Rolling sum of fatalities going back 1 year,fatal_rolling,4
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Violent events per area of administrativ region,conflict_intensity,3.946742834364373e-5
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Population in food insecurity phases 3-5,pop_phase35,104160
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Prevalence of underweight in children,underweight_children,0.122
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Mortality rate among children under 5,mortality_children,151.3
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,Gini coefficient in income,gini_income,0.41
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,7,3 month mean of the vegetation health index,vegetation_health,0.5278888888888889
Burkina Faso,BFA,Nord,BF54,2020,7,Area,adm1.area,16486.25976707979
Burkina Faso,BFA,Nord,BF54,2020,7,Population,adm1.pop,1677542
Burkina Faso,BFA,Nord,BF54,2020,7,Number of internally displaced people,idp,74114
Burkina Faso,BFA,Nord,BF54,2020,7,Fatalities from conflict,fatal,30
Burkina Faso,BFA,Nord,BF54,2020,7,Civilian fatalities from conflict,fatal_civil,0
Burkina Faso,BFA,Nord,BF54,2020,7,Highest number of fatalities from a single event,max_fatal,10
Burkina Faso,BFA,Nord,BF54,2020,7,Events with violence against civilians,events_civil,0
Burkina Faso,BFA,Nord,BF54,2020,7,Battles,events_battle,4
Burkina Faso,BFA,Nord,BF54,2020,7,Events involving military,events_military,0
Burkina Faso,BFA,Nord,BF54,2020,7,Events involving islamists,events_islamic,4
Burkina Faso,BFA,Nord,BF54,2020,7,Rolling sum of fatalities going back 1 year,fatal_rolling,332
Burkina Faso,BFA,Nord,BF54,2020,7,Violent events per area of administrativ region,conflict_intensity,3.0328285921978103e-4
Burkina Faso,BFA,Nord,BF54,2020,7,Population in food insecurity phases 3-5,pop_phase35,514463
Burkina Faso,BFA,Nord,BF54,2020,7,Prevalence of underweight in children,underweight_children,0.21
Burkina Faso,BFA,Nord,BF54,2020,7,Mortality rate among children under 5,mortality_children,167
Burkina Faso,BFA,Nord,BF54,2020,7,Gini coefficient in income,gini_income,0.42
Burkina Faso,BFA,Nord,BF54,2020,7,3 month mean of the vegetation health index,vegetation_health,0.556
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Area,adm1.area,8592.955645338923
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Population,adm1.pop,975568
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Number of internally displaced people,idp,14460
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Fatalities from conflict,fatal,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Civilian fatalities from conflict,fatal_civil,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Highest number of fatalities from a single event,max_fatal,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Events with violence against civilians,events_civil,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Battles,events_battle,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Events involving military,events_military,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Events involving islamists,events_islamic,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Rolling sum of fatalities going back 1 year,fatal_rolling,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Violent events per area of administrativ region,conflict_intensity,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Population in food insecurity phases 3-5,pop_phase35,28418
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Prevalence of underweight in children,underweight_children,0.168
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Mortality rate among children under 5,mortality_children,151.2
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,Gini coefficient in income,gini_income,0.29
Burkina Faso,BFA,Plateau-Central,BF55,2020,7,3 month mean of the vegetation health index,vegetation_health,0.569111111111111
Burkina Faso,BFA,Sahel,BF56,2020,7,Area,adm1.area,35365.62904983308
Burkina Faso,BFA,Sahel,BF56,2020,7,Population,adm1.pop,1437848
Burkina Faso,BFA,Sahel,BF56,2020,7,Number of internally displaced people,idp,344528
Burkina Faso,BFA,Sahel,BF56,2020,7,Fatalities from conflict,fatal,88
Burkina Faso,BFA,Sahel,BF56,2020,7,Civilian fatalities from conflict,fatal_civil,31
Burkina Faso,BFA,Sahel,BF56,2020,7,Highest number of fatalities from a single event,max_fatal,20
Burkina Faso,BFA,Sahel,BF56,2020,7,Events with violence against civilians,events_civil,9
Burkina Faso,BFA,Sahel,BF56,2020,7,Battles,events_battle,10
Burkina Faso,BFA,Sahel,BF56,2020,7,Events involving military,events_military,3
Burkina Faso,BFA,Sahel,BF56,2020,7,Events involving islamists,events_islamic,15
Burkina Faso,BFA,Sahel,BF56,2020,7,Rolling sum of fatalities going back 1 year,fatal_rolling,1509
Burkina Faso,BFA,Sahel,BF56,2020,7,Violent events per area of administrativ region,conflict_intensity,5.937968746550295e-4
Burkina Faso,BFA,Sahel,BF56,2020,7,Population in food insecurity phases 3-5,pop_phase35,767413
Burkina Faso,BFA,Sahel,BF56,2020,7,Prevalence of underweight in children,underweight_children,0.313
Burkina Faso,BFA,Sahel,BF56,2020,7,Mortality rate among children under 5,mortality_children,246.9
Burkina Faso,BFA,Sahel,BF56,2020,7,Gini coefficient in income,gini_income,0.2
Burkina Faso,BFA,Sahel,BF56,2020,7,3 month mean of the vegetation health index,vegetation_health,0.5452222222222222
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Area,adm1.area,16513.19767275574
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Population,adm1.pop,891529
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Number of internally displaced people,idp,3563
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Fatalities from conflict,fatal,0
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Civilian fatalities from conflict,fatal_civil,0
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Highest number of fatalities from a single event,max_fatal,0
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Events with violence against civilians,events_civil,0
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Battles,events_battle,0
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Events involving military,events_military,0
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Events involving islamists,events_islamic,0
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Rolling sum of fatalities going back 1 year,fatal_rolling,4
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Violent events per area of administrativ region,conflict_intensity,0
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Population in food insecurity phases 3-5,pop_phase35,69680
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Prevalence of underweight in children,underweight_children,0.17800000000000002
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Mortality rate among children under 5,mortality_children,207.4
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,Gini coefficient in income,gini_income,0.4
Burkina Faso,BFA,Sud-Ouest,BF57,2020,7,3 month mean of the vegetation health index,vegetation_health,0.526
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Area,adm1.area,34465.83082152877
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Population,adm1.pop,2030595
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Number of internally displaced people,idp,37015
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Fatalities from conflict,fatal,4
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Civilian fatalities from conflict,fatal_civil,4
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Highest number of fatalities from a single event,max_fatal,2
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Events with violence against civilians,events_civil,3
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Battles,events_battle,0
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Events involving military,events_military,0
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Events involving islamists,events_islamic,1
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Rolling sum of fatalities going back 1 year,fatal_rolling,164
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Violent events per area of administrativ region,conflict_intensity,8.70427298136123e-5
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Population in food insecurity phases 3-5,pop_phase35,280540
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Prevalence of underweight in children,underweight_children,0.163
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Mortality rate among children under 5,mortality_children,147.7
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,Gini coefficient in income,gini_income,0.1
Burkina Faso,BFA,Boucle du Mouhoun,BF46,2020,8,3 month mean of the vegetation health index,vegetation_health,0.47855555555555557
Burkina Faso,BFA,Cascades,BF47,2020,8,Area,adm1.area,18285.237945509438
Burkina Faso,BFA,Cascades,BF47,2020,8,Population,adm1.pop,851276
Burkina Faso,BFA,Cascades,BF47,2020,8,Number of internally displaced people,idp,7729
Burkina Faso,BFA,Cascades,BF47,2020,8,Fatalities from conflict,fatal,0
Burkina Faso,BFA,Cascades,BF47,2020,8,Civilian fatalities from conflict,fatal_civil,0
Burkina Faso,BFA,Cascades,BF47,2020,8,Highest number of fatalities from a single event,max_fatal,0
Burkina Faso,BFA,Cascades,BF47,2020,8,Events with violence against civilians,events_civil,0
Burkina Faso,BFA,Cascades,BF47,2020,8,Battles,events_battle,0
Burkina Faso,BFA,Cascades,BF47,2020,8,Events involving military,events_military,0
Burkina Faso,BFA,Cascades,BF47,2020,8,Events involving islamists,events_islamic,0
Burkina Faso,BFA,Cascades,BF47,2020,8,Rolling sum of fatalities going back 1 year,fatal_rolling,16
Burkina Faso,BFA,Cascades,BF47,2020,8,Violent events per area of administrativ region,conflict_intensity,0
Burkina Faso,BFA,Cascades,BF47,2020,8,Population in food insecurity phases 3-5,pop_phase35,6900
Burkina Faso,BFA,Cascades,BF47,2020,8,Prevalence of underweight in children,underweight_children,0.122
Burkina Faso,BFA,Cascades,BF47,2020,8,Mortality rate among children under 5,mortality_children,182.2
Burkina Faso,BFA,Cascades,BF47,2020,8,Gini coefficient in income,gini_income,0.33
Burkina Faso,BFA,Cascades,BF47,2020,8,3 month mean of the vegetation health index,vegetation_health,0.47477777777777774
Burkina Faso,BFA,Centre,BF13,2020,8,Area,adm1.area,2987.7323193384887
Burkina Faso,BFA,Centre,BF13,2020,8,Population,adm1.pop,2966307
Burkina Faso,BFA,Centre,BF13,2020,8,Number of internally displaced people,idp,1051
Burkina Faso,BFA,Centre,BF13,2020,8,Fatalities from conflict,fatal,1
Burkina Faso,BFA,Centre,BF13,2020,8,Civilian fatalities from conflict,fatal_civil,1
Burkina Faso,BFA,Centre,BF13,2020,8,Highest number of fatalities from a single event,max_fatal,1
Burkina Faso,BFA,Centre,BF13,2020,8,Events with violence against civilians,events_civil,1
Burkina Faso,BFA,Centre,BF13,2020,8,Battles,events_battle,0
Burkina Faso,BFA,Centre,BF13,2020,8,Events involving military,events_military,0
Burkina Faso,BFA,Centre,BF13,2020,8,Events involving islamists,events_islamic,0
Burkina Faso,BFA,Centre,BF13,2020,8,Rolling sum of fatalities going back 1 year,fatal_rolling,2
Burkina Faso,BFA,Centre,BF13,2020,8,Violent events per area of administrativ region,conflict_intensity,3.3470200577453643e-4
Burkina Faso,BFA,Centre,BF13,2020,8,Population in food insecurity phases 3-5,pop_phase35,122578
Burkina Faso,BFA,Centre,BF13,2020,8,Prevalence of underweight in children,underweight_children,0.09300000000000001
Burkina Faso,BFA,Centre,BF13,2020,8,Mortality rate among children under 5,mortality_children,98.6
Burkina Faso,BFA,Centre,BF13,2020,8,Gini coefficient in income,gini_income,0.3
Burkina Faso,BFA,Centre,BF13,2020,8,3 month mean of the vegetation health index,vegetation_health,0.5856666666666667
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Area,adm1.area,14492.317219192317
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Population,adm1.pop,1655846
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Number of internally displaced people,idp,23392
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Fatalities from conflict,fatal,0
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Civilian fatalities from conflict,fatal_civil,0
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Highest number of fatalities from a single event,max_fatal,0
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Events with violence against civilians,events_civil,1
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Battles,events_battle,0
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Events involving military,events_military,0
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Events involving islamists,events_islamic,0
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Rolling sum of fatalities going back 1 year,fatal_rolling,5
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Violent events per area of administrativ region,conflict_intensity,6.90020777819913e-5
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Population in food insecurity phases 3-5,pop_phase35,58622
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Prevalence of underweight in children,underweight_children,0.17300000000000001
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Mortality rate among children under 5,mortality_children,95.3
Burkina Faso,BFA,Centre-Est,BF48,2020,8,Gini coefficient in income,gini_income,0.35
Burkina Faso,BFA,Centre-Est,BF48,2020,8,3 month mean of the vegetation health index,vegetation_health,0.5357777777777778
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Area,adm1.area,19740.45620422467
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Population,adm1.pop,1736152
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Number of internally displaced people,idp,416136
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Fatalities from conflict,fatal,7
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Civilian fatalities from conflict,fatal_civil,6
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Highest number of fatalities from a single event,max_fatal,3
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Events with violence against civilians,events_civil,5
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Battles,events_battle,4
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Events involving military,events_military,0
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Events involving islamists,events_islamic,8
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Rolling sum of fatalities going back 1 year,fatal_rolling,415
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Violent events per area of administrativ region,conflict_intensity,4.55916515144868e-4
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Population in food insecurity phases 3-5,pop_phase35,670338
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Prevalence of underweight in children,underweight_children,0.187
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Mortality rate among children under 5,mortality_children,129.4
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,Gini coefficient in income,gini_income,0.33
Burkina Faso,BFA,Centre-Nord,BF49,2020,8,3 month mean of the vegetation health index,vegetation_health,0.5555555555555555
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Area,adm1.area,21706.659497077067
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Population,adm1.pop,1689721
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Number of internally displaced people,idp,11126
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Fatalities from conflict,fatal,0
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Civilian fatalities from conflict,fatal_civil,0
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Highest number of fatalities from a single event,max_fatal,0
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Events with violence against civilians,events_civil,0
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Battles,events_battle,0
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Events involving military,events_military,0
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Events involving islamists,events_islamic,0
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Rolling sum of fatalities going back 1 year,fatal_rolling,3
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Violent events per area of administrativ region,conflict_intensity,0
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Population in food insecurity phases 3-5,pop_phase35,53926
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Prevalence of underweight in children,underweight_children,0.162
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Mortality rate among children under 5,mortality_children,156.3
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,Gini coefficient in income,gini_income,0.21
Burkina Faso,BFA,Centre-Ouest,BF50,2020,8,3 month mean of the vegetation health index,vegetation_health,0.4467777777777778
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Area,adm1.area,11586.34248988224
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Population,adm1.pop,1197207
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Number of internally displaced people,idp,2325
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Fatalities from conflict,fatal,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Civilian fatalities from conflict,fatal_civil,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Highest number of fatalities from a single event,max_fatal,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Events with violence against civilians,events_civil,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Battles,events_battle,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Events involving military,events_military,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Events involving islamists,events_islamic,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Rolling sum of fatalities going back 1 year,fatal_rolling,17
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Violent events per area of administrativ region,conflict_intensity,0
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Population in food insecurity phases 3-5,pop_phase35,43837
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Prevalence of underweight in children,underweight_children,0.12300000000000001
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Mortality rate among children under 5,mortality_children,138.7
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,Gini coefficient in income,gini_income,0.38
Burkina Faso,BFA,Centre-Sud,BF51,2020,8,3 month mean of the vegetation health index,vegetation_health,0.5154444444444445
Burkina Faso,BFA,Est,BF52,2020,8,Area,adm1.area,47649.3568622899
Burkina Faso,BFA,Est,BF52,2020,8,Population,adm1.pop,1834166
Burkina Faso,BFA,Est,BF52,2020,8,Number of internally displaced people,idp,66325
Burkina Faso,BFA,Est,BF52,2020,8,Fatalities from conflict,fatal,33
Burkina Faso,BFA,Est,BF52,2020,8,Civilian fatalities from conflict,fatal_civil,26
Burkina Faso,BFA,Est,BF52,2020,8,Highest number of fatalities from a single event,max_fatal,11
Burkina Faso,BFA,Est,BF52,2020,8,Events with violence against civilians,events_civil,10
Burkina Faso,BFA,Est,BF52,2020,8,Battles,events_battle,3
Burkina Faso,BFA,Est,BF52,2020,8,Events involving military,events_military,0
Burkina Faso,BFA,Est,BF52,2020,8,Events involving islamists,events_islamic,10
Burkina Faso,BFA,Est,BF52,2020,8,Rolling sum of fatalities going back 1 year,fatal_rolling,362
Burkina Faso,BFA,Est,BF52,2020,8,Violent events per area of administrativ region,conflict_intensity,3.1479963188907437e-4
Burkina Faso,BFA,Est,BF52,2020,8,Population in food insecurity phases 3-5,pop_phase35,559927
Burkina Faso,BFA,Est,BF52,2020,8,Prevalence of underweight in children,underweight_children,0.214
Burkina Faso,BFA,Est,BF52,2020,8,Mortality rate among children under 5,mortality_children,197.8
Burkina Faso,BFA,Est,BF52,2020,8,Gini coefficient in income,gini_income,0.22
Burkina Faso,BFA,Est,BF52,2020,8,3 month mean of the vegetation health index,vegetation_health,0.5753333333333334
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Area,adm1.area,25337.348846065644
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Population,adm1.pop,2190829
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Number of internally displaced people,idp,11429
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Fatalities from conflict,fatal,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Civilian fatalities from conflict,fatal_civil,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Highest number of fatalities from a single event,max_fatal,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Events with violence against civilians,events_civil,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Battles,events_battle,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Events involving military,events_military,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Events involving islamists,events_islamic,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Rolling sum of fatalities going back 1 year,fatal_rolling,3
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Violent events per area of administrativ region,conflict_intensity,0
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Population in food insecurity phases 3-5,pop_phase35,104160
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Prevalence of underweight in children,underweight_children,0.122
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Mortality rate among children under 5,mortality_children,151.3
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,Gini coefficient in income,gini_income,0.41
Burkina Faso,BFA,Hauts-Bassins,BF53,2020,8,3 month mean of the vegetation health index,vegetation_health,0.5016666666666666
Burkina Faso,BFA,Nord,BF54,2020,8,Area,adm1.area,16486.25976707979
Burkina Faso,BFA,Nord,BF54,2020,8,Population,adm1.pop,1677542
Burkina Faso,BFA,Nord,BF54,2020,8,Number of internally displaced people,idp,74114
Burkina Faso,BFA,Nord,BF54,2020,8,Fatalities from conflict,fatal,15
Burkina Faso,BFA,Nord,BF54,2020,8,Civilian fatalities from conflict,fatal_civil,2
Burkina Faso,BFA,Nord,BF54,2020,8,Highest number of fatalities from a single event,max_fatal,8
Burkina Faso,BFA,Nord,BF54,2020,8,Events with violence against civilians,events_civil,2
Burkina Faso,BFA,Nord,BF54,2020,8,Battles,events_battle,2
Burkina Faso,BFA,Nord,BF54,2020,8,Events involving military,events_military,0
Burkina Faso,BFA,Nord,BF54,2020,8,Events involving islamists,events_islamic,4
Burkina Faso,BFA,Nord,BF54,2020,8,Rolling sum of fatalities going back 1 year,fatal_rolling,311
Burkina Faso,BFA,Nord,BF54,2020,8,Violent events per area of administrativ region,conflict_intensity,3.0328285921978103e-4
Burkina Faso,BFA,Nord,BF54,2020,8,Population in food insecurity phases 3-5,pop_phase35,514463
Burkina Faso,BFA,Nord,BF54,2020,8,Prevalence of underweight in children,underweight_children,0.21
Burkina Faso,BFA,Nord,BF54,2020,8,Mortality rate among children under 5,mortality_children,167
Burkina Faso,BFA,Nord,BF54,2020,8,Gini coefficient in income,gini_income,0.42
Burkina Faso,BFA,Nord,BF54,2020,8,3 month mean of the vegetation health index,vegetation_health,0.546
Burkina Faso,BFA,Plateau-Central,BF55,2020,8,Area,adm1.area,8592.955645338923
Burkina Faso,BFA,Plateau-Central,BF55,2020,8,Population,adm1.pop,975568
Burkina Faso,BFA,Plateau-Central,BF55,2020,8,Number of internally displaced people,idp,14460
Burkina Faso,BFA,Plateau-Central,BF55,2020,8,Fatalities from conflict,fatal,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,8,Civilian fatalities from conflict,fatal_civil,0
Burkina Faso,BFA,Plateau-Central,BF55,2020,8,Highest number of fatalities from a single event,max_fatal,0
